State	District	Market	Commodity	Variety	Grade	Arrival_Date	Min_x0020_Price	Max_x0020_Price	Modal_x0020_Price
Haryana	Panchkula	Raipur Rai	Cauliflower	Cauliflower	FAQ	07/08/2025	2500	2800	2500
Haryana	Rewari	Kosli	Onion	Other	FAQ	07/08/2025	1500	1500	1500
Haryana	Rewari	Rewari	Apple	Apple	Medium	07/08/2025	6000	20000	13000
Haryana	Rewari	Rewari	Banana	Other	Medium	07/08/2025	2500	3500	3000
Haryana	Rewari	Rewari	Onion	Medium	Non-FAQ	07/08/2025	1000	1800	1400
Haryana	Rewari	Rewari	Potato	Other	Non-FAQ	07/08/2025	1000	2000	1500
Haryana	Rewari	Rewari	Tomato	Other	Non-FAQ	07/08/2025	2000	6000	4000
Haryana	Rohtak	Meham	Guava	Guava	Medium	07/08/2025	2000	2000	2000
Haryana	Rohtak	Rohtak	Apple	Other	Large	07/08/2025	8000	15000	10000
Haryana	Sirsa	Sirsa	Tomato	Other	FAQ	07/08/2025	3800	6000	5000
Haryana	Sonipat	Ganaur	Apple	Other	Medium	07/08/2025	7500	8000	7800
Haryana	Sonipat	Ganaur	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	2600	3000	2800
Haryana	Sonipat	Ganaur	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1800	2000	1800
Haryana	Sonipat	Ganaur	Onion	Onion	FAQ	07/08/2025	1500	2000	1800
Haryana	Sonipat	Ganaur	Yam (Ratalu)	Yam (Ratalu)	FAQ	07/08/2025	2800	3000	2800
Haryana	Sonipat	Gohana	Green Chilli	Other	FAQ	07/08/2025	4000	10000	6000
Haryana	Sonipat	Gohana	Mousambi(Sweet Lime)	Other	Large	07/08/2025	2500	3500	3000
Haryana	Sonipat	Gohana	Potato	Other	Non-FAQ	07/08/2025	1000	2500	1500
Haryana	Sonipat	Sonepat	Bitter gourd	Other	FAQ	07/08/2025	2200	2400	2200
Haryana	Sonipat	Sonepat	Cauliflower	Other	FAQ	07/08/2025	2400	3000	2400
Haryana	Sonipat	Sonepat	Onion	Other	FAQ	07/08/2025	1300	1500	1300
Haryana	Yamuna Nagar	Chhachrauli	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1000	1800	1000
Haryana	Yamuna Nagar	Jagadhri	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	2200	3200	3000
Haryana	Yamuna Nagar	Jagadhri	Brinjal	Other	FAQ	07/08/2025	1200	1600	1400
Haryana	Yamuna Nagar	Jagadhri	Cabbage	Other	FAQ	07/08/2025	600	1000	800
Haryana	Yamuna Nagar	Jagadhri	Ginger(Green)	Other	FAQ	07/08/2025	3800	6200	6000
Haryana	Yamuna Nagar	Jagadhri	Mousambi(Sweet Lime)	Other	Medium	07/08/2025	2200	2600	2400
Haryana	Yamuna Nagar	Jagadhri	Potato	Other	FAQ	07/08/2025	900	1100	1000
Haryana	Yamuna Nagar	Jagadhri	Raddish	Other	FAQ	07/08/2025	1500	2300	2000
Haryana	Yamuna Nagar	Jagadhri	Tomato	Other	FAQ	07/08/2025	2500	5000	4000
Haryana	Yamuna Nagar	Radaur	Banana	Other	Medium	07/08/2025	3200	3500	3400
Haryana	Yamuna Nagar	Radaur	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	2200	2600	2400
Haryana	Yamuna Nagar	Radaur	Bitter gourd	Other	FAQ	07/08/2025	2200	2600	2400
Haryana	Yamuna Nagar	Radaur	Brinjal	Other	FAQ	07/08/2025	1000	1200	1100
Haryana	Yamuna Nagar	Radaur	Cabbage	Other	FAQ	07/08/2025	1200	1400	1300
Haryana	Yamuna Nagar	Radaur	Mango	Other	Medium	07/08/2025	3500	4000	3800
Haryana	Yamuna Nagar	Radaur	Potato	Other	FAQ	07/08/2025	1300	1500	1400
Haryana	Yamuna Nagar	Sadhaura	Banana	Banana - Ripe	Large	07/08/2025	2200	2500	2300
Haryana	Yamuna Nagar	Sadhaura	Green Chilli	Green Chilly	FAQ	07/08/2025	2200	3000	2500
Haryana	Yamuna Nagar	Sadhaura	Pumpkin	Other	FAQ	07/08/2025	500	900	600
Himachal Pradesh	Bilaspur	Bilaspur	Cauliflower	Cauliflower	FAQ	07/08/2025	3000	5000	4000
Himachal Pradesh	Bilaspur	Bilaspur	Potato	Other	FAQ	07/08/2025	1000	2400	1600
Himachal Pradesh	Chamba	Chamba	Capsicum	Other	FAQ	07/08/2025	5000	5500	5250
Himachal Pradesh	Hamirpur	Hamirpur	Garlic	Garlic	FAQ	07/08/2025	10000	14000	12000
Himachal Pradesh	Hamirpur	Hamirpur	Onion	Other	FAQ	07/08/2025	2000	2400	2200
Himachal Pradesh	Hamirpur	Hamirpur	Papaya	Other	Medium	07/08/2025	4500	5000	4700
Himachal Pradesh	Hamirpur	Hamirpur(Nadaun)	Lemon	Other	FAQ	07/08/2025	4500	5000	4700
Himachal Pradesh	Hamirpur	Hamirpur(Nadaun)	Papaya	Other	Medium	07/08/2025	4500	5000	4700
Himachal Pradesh	Kangra	Dharamshala	Apple	Other	Medium	07/08/2025	9000	22000	10500
Himachal Pradesh	Kangra	Dharamshala	Banana	Other	Medium	07/08/2025	4500	4800	4650
Himachal Pradesh	Kangra	Dharamshala	Carrot	Other	FAQ	07/08/2025	2500	2800	2650
Himachal Pradesh	Kangra	Dharamshala	Coriander(Leaves)	Other	FAQ	07/08/2025	20000	30000	25000
Himachal Pradesh	Kangra	Dharamshala	French Beans (Frasbean)	Other	FAQ	07/08/2025	6500	7500	7000
Himachal Pradesh	Kangra	Dharamshala	Green Chilli	Other	FAQ	07/08/2025	5000	5500	5250
Himachal Pradesh	Kangra	Dharamshala	Papaya	Other	Medium	07/08/2025	3800	4200	4000
Himachal Pradesh	Kangra	Dharamshala	Tomato	Other	FAQ	07/08/2025	6500	7000	6750
Himachal Pradesh	Kangra	Kangra	Cauliflower	Other	FAQ	07/08/2025	5000	6000	5500
Himachal Pradesh	Kangra	Kangra	Lemon	Other	FAQ	07/08/2025	5000	6000	5500
Himachal Pradesh	Kangra	Kangra	Peas cod	Other	FAQ	07/08/2025	13000	14000	13500
Himachal Pradesh	Kangra	Kangra(Baijnath)	Cabbage	Cabbage	FAQ	07/08/2025	2300	2500	2400
Himachal Pradesh	Kangra	Kangra(Jaisinghpur)	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	4000	4200	4100
Himachal Pradesh	Kangra	Kangra(Jaisinghpur)	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	3000	4000	3500
Himachal Pradesh	Kangra	Kangra(Jaisinghpur)	Garlic	Average	FAQ	07/08/2025	10000	12500	11500
Himachal Pradesh	Kangra	Kangra(Jaisinghpur)	Ginger(Green)	Green Ginger	FAQ	07/08/2025	10000	10500	10200
Himachal Pradesh	Kangra	Kangra(Jaisinghpur)	Lemon	Lemon	FAQ	07/08/2025	5500	6500	6000
Himachal Pradesh	Kangra	Kangra(Nagrota Bagwan)	Pear(Marasebu)	Other	Medium	07/08/2025	4000	6000	5000
Himachal Pradesh	Kangra	Kangra(Nagrota Bagwan)	Pomegranate	Other	Medium	07/08/2025	10000	11000	10500
Himachal Pradesh	Kangra	Palampur	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	3400	3500	3450
Himachal Pradesh	Kangra	Palampur	Bitter gourd	Other	FAQ	07/08/2025	3800	4000	3900
Himachal Pradesh	Kangra	Palampur	Brinjal	Brinjal	FAQ	07/08/2025	2500	3000	2700
Himachal Pradesh	Kangra	Palampur	Mousambi(Sweet Lime)	Other	Medium	07/08/2025	6500	7000	6700
Himachal Pradesh	Kangra	Palampur	Potato	Other	FAQ	07/08/2025	2000	2500	2200
Himachal Pradesh	Kangra	Palampur	Tomato	Tomato	FAQ	07/08/2025	7000	7500	7200
Himachal Pradesh	Kullu	Bandrol	Tomato	Other	FAQ	07/08/2025	2000	4800	3900
Himachal Pradesh	Kullu	Bhuntar	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	1500	2000	1800
Himachal Pradesh	Kullu	Bhuntar	Brinjal	Other	FAQ	07/08/2025	1500	2500	2000
Himachal Pradesh	Kullu	Bhuntar	Peas Wet	Other	FAQ	07/08/2025	6000	8500	7700
Himachal Pradesh	Kullu	Bhuntar	Potato	Other	FAQ	07/08/2025	1700	2000	1800
Himachal Pradesh	Kullu	Kullu	Green Chilli	Other	FAQ	07/08/2025	5000	8000	7000
Himachal Pradesh	Kullu	Kullu	Squash(Chappal Kadoo)	Other	FAQ	07/08/2025	1000	1500	1300
Himachal Pradesh	Kullu	Kullu(Chauri Bihal)	Cabbage	Other	FAQ	07/08/2025	2100	2300	2200
Himachal Pradesh	Kullu	Kullu(Chauri Bihal)	Tomato	Other	FAQ	07/08/2025	1000	4800	3000
Himachal Pradesh	Mandi	Dhanotu (Mandi)	Bitter gourd	Other	FAQ	07/08/2025	1500	2000	1750
Himachal Pradesh	Mandi	Dhanotu (Mandi)	Cauliflower	Local	FAQ	07/08/2025	3000	3000	3000
Himachal Pradesh	Mandi	Dhanotu (Mandi)	French Beans (Frasbean)	French Beans (Frasbean)	FAQ	07/08/2025	5000	5000	5000
Himachal Pradesh	Mandi	Dhanotu (Mandi)	Lemon	Other	FAQ	07/08/2025	5000	5000	5000
Himachal Pradesh	Mandi	Dhanotu (Mandi)	Pumpkin	Pumpkin	FAQ	07/08/2025	1500	1600	1550
Himachal Pradesh	Mandi	Dhanotu (Mandi)	Spinach	Other	FAQ	07/08/2025	4000	4000	4000
Himachal Pradesh	Mandi	Mandi(Mandi)	Apple	Apple	Medium	07/08/2025	5000	9300	7000
Himachal Pradesh	Mandi	Mandi(Mandi)	Banana	Banana - Ripe	Medium	07/08/2025	2500	4200	3800
Himachal Pradesh	Mandi	Mandi(Mandi)	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	2500	3000	2500
Himachal Pradesh	Mandi	Mandi(Mandi)	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	1500	2000	1500
Himachal Pradesh	Mandi	Mandi(Mandi)	Capsicum	Capsicum	FAQ	07/08/2025	4000	7500	7000
Himachal Pradesh	Mandi	Mandi(Mandi)	Lemon	Lemon	FAQ	07/08/2025	4000	7000	5000
Himachal Pradesh	Mandi	Mandi(Mandi)	Mango	Other	Small	07/08/2025	900	2500	2000
Himachal Pradesh	Mandi	Mandi(Mandi)	Mousambi(Sweet Lime)	Mousambi	Medium	07/08/2025	3700	4500	4000
Himachal Pradesh	Mandi	Mandi(Mandi)	Spinach	Other	FAQ	07/08/2025	4000	4000	4000
Himachal Pradesh	Mandi	Mandi(Takoli)	Apple	Other	Medium	07/08/2025	1500	6000	3500
Himachal Pradesh	Shimla	Rohroo	Bitter gourd	Other	FAQ	07/08/2025	3200	3500	3400
Himachal Pradesh	Shimla	Rohroo	Brinjal	Arkasheela Mattigulla	FAQ	07/08/2025	2500	3000	2800
Himachal Pradesh	Shimla	Rohroo	Ginger(Green)	Green Ginger	FAQ	07/08/2025	9000	11500	10000
Himachal Pradesh	Shimla	Rohroo	Onion	1st Sort	FAQ	07/08/2025	2200	2500	2300
Himachal Pradesh	Shimla	Rohroo	Tomato	Deshi	FAQ	07/08/2025	6000	6800	6500
Himachal Pradesh	Shimla	Shimla and Kinnaur(Rampur)	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	4000	4500	4200
Himachal Pradesh	Shimla	Shimla and Kinnaur(Rampur)	Capsicum	Capsicum	FAQ	07/08/2025	5000	6000	5500
Himachal Pradesh	Shimla	Shimla and Kinnaur(Rampur)	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	6000	6500	6200
Himachal Pradesh	Shimla	Shimla and Kinnaur(Rampur)	French Beans (Frasbean)	Other	FAQ	07/08/2025	5000	6000	5500
Himachal Pradesh	Shimla	Shimla and Kinnaur(Rampur)	Green Chilli	Green Chilly	FAQ	07/08/2025	8000	8500	8200
Himachal Pradesh	Sirmore	Nahan	Brinjal	Other	FAQ	07/08/2025	2000	2200	2100
Himachal Pradesh	Sirmore	Nahan	Capsicum	Other	FAQ	07/08/2025	6000	6500	6200
Himachal Pradesh	Sirmore	Paonta Sahib	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	2000	2500	2200
Himachal Pradesh	Sirmore	Paonta Sahib	Brinjal	Other	FAQ	07/08/2025	2000	2200	2100
Himachal Pradesh	Sirmore	Paonta Sahib	Carrot	Other	FAQ	07/08/2025	3000	3500	3200
Himachal Pradesh	Sirmore	Paonta Sahib	French Beans (Frasbean)	Other	FAQ	07/08/2025	5000	7000	6000
Himachal Pradesh	Sirmore	Paonta Sahib	Ginger(Green)	Other	FAQ	07/08/2025	9000	11000	10000
Himachal Pradesh	Sirmore	Paonta Sahib	Pomegranate	Other	Large	07/08/2025	10000	14000	13000
Himachal Pradesh	Solan	Solan	Banana	Other	Medium	07/08/2025	2000	3100	2400
Himachal Pradesh	Solan	Solan	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	2000	2500	2200
Himachal Pradesh	Solan	Solan	Bottle gourd	Other	FAQ	07/08/2025	3000	3500	3200
Himachal Pradesh	Solan	Solan	Lemon	Other	FAQ	07/08/2025	7000	8000	7500
Himachal Pradesh	Solan	Solan	Mango	Other	Medium	07/08/2025	4000	7000	5000
Himachal Pradesh	Solan	Solan	Onion	Other	FAQ	07/08/2025	1800	2200	2000
Himachal Pradesh	Solan	Solan	Papaya	Other	Medium	07/08/2025	3000	3500	3200
Himachal Pradesh	Solan	Solan	Sponge gourd	Other	FAQ	07/08/2025	3000	3500	3200
Himachal Pradesh	Solan	Solan(Nalagarh)	Brinjal	Other	FAQ	07/08/2025	1800	2000	1900
Himachal Pradesh	Solan	Solan(Nalagarh)	Cucumbar(Kheera)	Other	FAQ	07/08/2025	1500	2000	1800
Himachal Pradesh	Solan	Solan(Nalagarh)	Green Chilli	Other	FAQ	07/08/2025	3500	4000	3800
Himachal Pradesh	Solan	Solan(Nalagarh)	Mango	Other	Medium	07/08/2025	4000	6000	5000
Himachal Pradesh	Solan	Solan(Nalagarh)	Potato	Other	FAQ	07/08/2025	1200	1500	1300
Himachal Pradesh	Una	Una	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	2000	3000	2500
Himachal Pradesh	Una	Una	Carrot	Other	FAQ	07/08/2025	2500	3000	2800
Himachal Pradesh	Una	Una	Cauliflower	Cauliflower	FAQ	07/08/2025	4000	6000	5000
Himachal Pradesh	Una	Una	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	2500	4500	3500
Himachal Pradesh	Una	Una	Tomato	Tomato	FAQ	07/08/2025	6000	8000	7000
Jammu and Kashmir	Jammu	Batote	Pear(Marasebu)	Pears	Large	07/08/2025	4000	4400	4200
Jammu and Kashmir	Jammu	Batote	Tomato	Other	FAQ	07/08/2025	1900	2100	2000
Jammu and Kashmir	Kathua	Kathua	Bottle gourd	Other	FAQ	07/08/2025	1000	1200	1100
Jammu and Kashmir	Kathua	Kathua	Indian Beans (Seam)	Other	FAQ	07/08/2025	5500	6000	5750
Jammu and Kashmir	Kathua	Kathua	Lemon	Other	FAQ	07/08/2025	6000	7000	6500
Jammu and Kashmir	Kathua	Kathua	Mashrooms	Mashrooms	FAQ	07/08/2025	12000	13000	12500
Jammu and Kashmir	Kathua	Kathua	Onion	Other	FAQ	07/08/2025	1400	1500	1450
Jammu and Kashmir	Kathua	Kathua	Peas Wet	Other	FAQ	07/08/2025	7000	8000	7500
Jammu and Kashmir	Kathua	Kathua	Pineapple	Pine Apple	Medium	07/08/2025	3500	4000	3750
Jammu and Kashmir	Srinagar	Parimpore	Cabbage	Other	FAQ	07/08/2025	1500	2200	1850
Jammu and Kashmir	Srinagar	Parimpore	Carrot	Other	FAQ	07/08/2025	1800	2200	2000
Jammu and Kashmir	Srinagar	Parimpore	Pear(Marasebu)	Pears	Large	07/08/2025	4200	5000	4600
Jammu and Kashmir	Srinagar	Parimpore	Tomato	Other	FAQ	07/08/2025	4500	5500	5000
Jammu and Kashmir	Srinagar	Parimpore	Water Melon	Water Melon	Medium	07/08/2025	2700	2900	2800
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	3500	4000	3900
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Brinjal	Brinjal	Local	07/08/2025	1700	2000	1800
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Bunch Beans	Bunch Beans	Local	07/08/2025	4300	4500	4400
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Capsicum	Capsicum	Local	07/08/2025	3900	4300	4100
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Chapparad Avare	Chapparada Avarekai	Local	07/08/2025	380	4200	4000
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Ginger(Green)	Green Ginger	Local	07/08/2025	3800	4300	4100
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Knool Khol	Knool Khol	Local	07/08/2025	1700	2000	1800
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Papaya	Papaya	Local	07/08/2025	800	1800	1400
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Pineapple	Pine Apple	Local	07/08/2025	2500	3500	3000
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Ridgeguard(Tori)	Ridgeguard(Tori)	Local	07/08/2025	2800	3200	3000
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Snakeguard	Snakeguard	Local	07/08/2025	1600	1800	1700
Karnataka	Bangalore	Binny Mill (F&V), Bangalore	Suvarna Gadde	Suvarnagadde	Local	07/08/2025	4000	4300	4100
Karnataka	Bangalore	Ramanagara	Beans	Beans (Whole)	Local	07/08/2025	3000	4500	4000
Karnataka	Bangalore	Ramanagara	Brinjal	Round	Local	07/08/2025	2000	3000	2800
Karnataka	Bangalore	Ramanagara	Cauliflower	Cauliflower	Local	07/08/2025	2000	3200	2800
Karnataka	Bangalore	Ramanagara	Ginger(Green)	Green Ginger	Local	07/08/2025	3500	4400	4000
Karnataka	Bangalore	Ramanagara	Raddish	Raddish	Local	07/08/2025	1000	2000	1600
Karnataka	Chamrajnagar	Chamaraj Nagar	Coconut	Grade-I	Local	07/08/2025	29000	30000	29500
Karnataka	Chamrajnagar	Chamaraj Nagar	Cucumbar(Kheera)	Cucumbar	Local	07/08/2025	1200	2600	1900
Karnataka	Chamrajnagar	Chamaraj Nagar	Green Chilli	Green Chilly	Local	07/08/2025	3500	4500	4000
Karnataka	Chamrajnagar	Chamaraj Nagar	Ridgeguard(Tori)	Ridgeguard(Tori)	Local	07/08/2025	2000	2800	2400
Karnataka	Davangere	Davangere	Arecanut(Betelnut/Supari)	Gorabalu	Local	07/08/2025	17500	17500	17500
Karnataka	Davangere	Davangere	Bottle gourd	Bottle Gourd	Local	07/08/2025	1400	1900	1600
Karnataka	Davangere	Davangere	Capsicum	Capsicum	Local	07/08/2025	2900	3700	3500
Karnataka	Davangere	Davangere	Cauliflower	Cauliflower	Local	07/08/2025	1600	2000	1800
Karnataka	Davangere	Davangere	Coconut	Grade-I	Local	07/08/2025	15000	15000	15000
Karnataka	Davangere	Davangere	Green Chilli	Green Chilly	Local	07/08/2025	1600	2000	1900
Karnataka	Davangere	Davangere	Kulthi(Horse Gram)	Horse gram (Whole)	Local	07/08/2025	4260	4260	4260
Karnataka	Davangere	Davangere	Papaya	Papaya	Local	07/08/2025	1000	2000	1500
Karnataka	Davangere	Davangere	Sweet Pumpkin	Sweet Pumpkin	Local	07/08/2025	1100	1600	1400
Karnataka	Dharwad	Kalagategi	Soyabean	Soyabeen	Local	07/08/2025	4400	5000	4847
Karnataka	Kalburgi	Kalburgi	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	2000	3000	2500
Karnataka	Kalburgi	Kalburgi	Capsicum	Capsicum	Local	07/08/2025	1000	3000	2000
Karnataka	Kalburgi	Kalburgi	Pineapple	Pine Apple	Local	07/08/2025	30	50	40
Karnataka	Karwar(Uttar Kannad)	Kumta	Arecanut(Betelnut/Supari)	Ripe	Local	07/08/2025	36009	42799	40659
Karnataka	Karwar(Uttar Kannad)	Sirsi	Arecanut(Betelnut/Supari)	Bilegotu	Local	07/08/2025	24500	34299	29905
Karnataka	Karwar(Uttar Kannad)	Sirsi	Black pepper	Malabar	Local	07/08/2025	56599	65599	61099
Karnataka	Karwar(Uttar Kannad)	Yellapur	Arecanut(Betelnut/Supari)	Rashi	Local	07/08/2025	42809	56399	50900
Karnataka	Kolar	Chintamani	Beetroot	Beetroot	Local	07/08/2025	1000	2000	1500
Karnataka	Kolar	Chintamani	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	1500	2500	2000
Karnataka	Kolar	Chintamani	Brinjal	Brinjal	Local	07/08/2025	1000	2000	1500
Karnataka	Kolar	Chintamani	Ginger(Green)	Green Ginger	Local	07/08/2025	2000	3000	2500
Karnataka	Kolar	Chintamani	Potato	Local	Local	07/08/2025	1300	1800	1500
Karnataka	Kolar	Gowribidanoor	Brinjal	Round	Local	07/08/2025	600	1200	800
Karnataka	Kolar	Gowribidanoor	Thondekai	Thondekai	Local	07/08/2025	2000	3000	2500
Karnataka	Mandya	K.R. Pet	Paddy(Dhan)(Common)	Paddy Coarse	Local	07/08/2025	0	0	1900
Karnataka	Mangalore(Dakshin Kannad)	Belthangdi	Arecanut(Betelnut/Supari)	Cqca	Local	07/08/2025	16000	27000	20000
Karnataka	Shimoga	Sagar	Arecanut(Betelnut/Supari)	Bilegotu	Local	07/08/2025	7309	29009	26699
Karnataka	Shimoga	Shimoga	Arecanut(Betelnut/Supari)	Bette	Local	07/08/2025	54209	61600	61009
Karnataka	Shimoga	Shimoga	Arecanut(Betelnut/Supari)	Saraku	Local	07/08/2025	50040	87100	66999
Karnataka	Shimoga	Shimoga	Beans	Beans (Whole)	Local	07/08/2025	5000	6000	5500
Karnataka	Shimoga	Shimoga	Beetroot	Beetroot	Local	07/08/2025	1800	2000	1900
Karnataka	Shimoga	Shimoga	Black Gram Dal (Urd Dal)	Black Gram Dal	Local	07/08/2025	9600	14450	12025
Karnataka	Shimoga	Shimoga	Carrot	Carrot	Local	07/08/2025	5800	6000	5900
Karnataka	Shimoga	Shimoga	Mustard	Other	Local	07/08/2025	5600	7650	6625
Karnataka	Shimoga	Shimoga	Rice	Coarse	Ref grade-1	07/08/2025	2105	3050	3000
Karnataka	Shimoga	Shimoga	Wheat	Super Fine	Local	07/08/2025	3500	4100	3800
Karnataka	Shimoga	Sorabha	Paddy(Dhan)(Common)	Paddy	Local	07/08/2025	0	0	2000
Kerala	Alappuzha	Aroor	Garlic	Other	FAQ	07/08/2025	14800	15000	14900
Kerala	Alappuzha	Aroor	Green Chilli	Other	FAQ	07/08/2025	9000	9200	9100
Kerala	Alappuzha	Chengannur	Beetroot	Beetroot	FAQ	07/08/2025	3700	4000	3800
Kerala	Alappuzha	Chengannur	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	4700	5000	4800
Kerala	Alappuzha	Chengannur	Brinjal	Brinjal	FAQ	07/08/2025	3900	4200	4000
Kerala	Alappuzha	Chengannur	Cluster beans	Cluster Beans	FAQ	07/08/2025	5800	6200	6000
Kerala	Alappuzha	Chengannur	Onion	Small	FAQ	07/08/2025	4700	5000	4800
Kerala	Alappuzha	Chengannur	Potato	Potato	FAQ	07/08/2025	3000	3300	3100
Kerala	Alappuzha	Chengannur	Pumpkin	Other	FAQ	07/08/2025	1900	2300	2000
Kerala	Alappuzha	Cherthala	Cabbage	Cabbage	FAQ	07/08/2025	4000	4200	4100
Kerala	Alappuzha	Harippad	Amaranthus	Other	FAQ	07/08/2025	5000	5500	5000
Kerala	Alappuzha	Harippad	Banana - Green	Other	FAQ	07/08/2025	5000	5500	5000
Kerala	Alappuzha	Harippad	Bitter gourd	Other	FAQ	07/08/2025	5000	5500	5000
Kerala	Alappuzha	Harippad	Bottle gourd	Other	FAQ	07/08/2025	1000	1500	1000
Kerala	Alappuzha	Harippad	Capsicum	Other	FAQ	07/08/2025	8000	8600	8000
Kerala	Alappuzha	Harippad	Ginger(Green)	Other	FAQ	07/08/2025	5000	5500	5000
Kerala	Alappuzha	Harippad	Onion	Other	FAQ	07/08/2025	6000	6500	6000
Kerala	Alappuzha	Kayamkulam	Beetroot	Other	FAQ	07/08/2025	1700	1900	1800
Kerala	Alappuzha	Kayamkulam	Brinjal	Other	FAQ	07/08/2025	2600	2800	2700
Kerala	Alappuzha	Kayamkulam	Drumstick	Other	FAQ	07/08/2025	1200	1400	1300
Kerala	Alappuzha	Mannar	Amphophalus	Other	FAQ	07/08/2025	6100	6300	6200
Kerala	Alappuzha	Mannar	Beetroot	Other	FAQ	07/08/2025	4100	4300	4200
Kerala	Alappuzha	Mannar	Cabbage	Other	FAQ	07/08/2025	3100	3300	3200
Kerala	Alappuzha	Mannar	Capsicum	Other	FAQ	07/08/2025	8100	8300	8200
Kerala	Alappuzha	Mannar	Onion	Small	FAQ	07/08/2025	6100	6300	6200
Kerala	Ernakulam	Amalapuram  VFPCK	Banana	Palayamthodan	Large	07/08/2025	2500	2900	2700
Kerala	Ernakulam	Angamaly	Banana - Green	Banana - Green	FAQ	07/08/2025	4700	5500	5000
Kerala	Ernakulam	Angamaly	Beetroot	Beetroot	FAQ	07/08/2025	3600	4500	4000
Kerala	Ernakulam	Angamaly	Brinjal	Brinjal	FAQ	07/08/2025	4000	5000	4500
Kerala	Ernakulam	Angamaly	Cowpea(Veg)	Cowpea (Veg)	FAQ	07/08/2025	4500	5500	5000
Kerala	Ernakulam	Angamaly	Little gourd (Kundru)	Other	FAQ	07/08/2025	6600	7500	7000
Kerala	Ernakulam	Angamaly	Pineapple	Pine Apple	Large	07/08/2025	4500	6500	5500
Kerala	Ernakulam	Angamaly	Pumpkin	Pumpkin	FAQ	07/08/2025	2200	3500	3000
Kerala	Ernakulam	Angamaly	Tapioca	Tapioca	FAQ	07/08/2025	2500	3500	3000
Kerala	Ernakulam	Ernakulam	Tomato	Tomato	FAQ	07/08/2025	4900	5300	5100
Kerala	Ernakulam	Koovapadi VFPCK	Banana	Robusta	Large	07/08/2025	2000	2200	2100
Kerala	Ernakulam	North Paravur	Amla(Nelli Kai)	Amla	FAQ	07/08/2025	5000	6000	5500
Kerala	Ernakulam	North Paravur	Beetroot	Beetroot	FAQ	07/08/2025	3500	4000	3800
Kerala	Ernakulam	North Paravur	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	4000	5000	4500
Kerala	Ernakulam	North Paravur	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	6000	7000	6500
Kerala	Ernakulam	North Paravur	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	2000	2500	2200
Kerala	Ernakulam	North Paravur	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	3800	4500	4000
Kerala	Ernakulam	North Paravur	Ginger(Green)	Green Ginger	FAQ	07/08/2025	7000	8000	7500
Kerala	Ernakulam	North Paravur	Onion	1st Sort	FAQ	07/08/2025	3300	4000	3800
Kerala	Ernakulam	North Paravur	Sweet Potato	Hosur Green	FAQ	07/08/2025	3500	4000	3800
Kerala	Ernakulam	Perumbavoor	Ashgourd	Ashgourd	FAQ	07/08/2025	1600	2600	2000
Kerala	Ernakulam	Perumbavoor	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1700	2700	2000
Kerala	Ernakulam	Perumbavoor	Cabbage	Cabbage	FAQ	07/08/2025	2200	3200	2700
Kerala	Ernakulam	Perumbavoor	Carrot	Carrot	FAQ	07/08/2025	4500	5500	5000
Kerala	Ernakulam	Perumbavoor	Ginger(Green)	Green Ginger	FAQ	07/08/2025	6500	7500	7000
